500;0.005000;8;0.005000500250125;0.004633316658329;0.004063031515758
1000;0.005000;8;0.004953953953954;0.004801801801802;0.004531531531532
10000;0.005000;8;0.005128282828283;0.005124242424242;0.005105050505051
20000;0.005000;8;0.005056122448980;0.005056122448980;0.004976530612245
30000;0.005000;8;0.005106185567010;0.005104123711340;0.005060824742268
50000;0.005000;8;0.005087368421053;0.005084210526316;0.005031578947368
100000;0.005000;8;0.005010000000000;0.005007777777778;0.005050000000000
200000;0.005000;8;0.005098750000000;0.005098750000000;0.005057500000000
300000;0.005000;8;0.004930000000000;0.004930000000000;0.005042857142857
500000;0.005000;8;0.004998000000000;0.004998000000000;0.005040000000000
500;0.010000;8;0.010522261130565;0.009245622811406;0.008826413206603
1000;0.010000;8;0.009705705705706;0.009479479479479;0.008013013013013
10000;0.010000;8;0.009762626262626;0.009744444444444;0.009792929292929
20000;0.010000;8;0.009808163265306;0.009806122448980;0.010095918367347
30000;0.010000;8;0.009953608247423;0.009948453608247;0.009864948453608
50000;0.010000;8;0.010043157894737;0.010043157894737;0.010111578947368
100000;0.010000;8;0.010095555555556;0.010095555555556;0.009928888888889
200000;0.010000;8;0.009978750000000;0.009978750000000;0.009981250000000
300000;0.010000;8;0.010132857142857;0.010132857142857;0.009940000000000
500000;0.010000;8;0.009968000000000;0.009968000000000;0.010100000000000
500;0.020000;8;0.020254127063532;0.018099049524762;0.015664832416208
1000;0.020000;8;0.019444444444444;0.018922922922923;0.018075075075075
10000;0.020000;8;0.019937373737374;0.019920202020202;0.019849494949495
20000;0.020000;8;0.020417346938776;0.020417346938776;0.020091836734694
30000;0.020000;8;0.019984536082474;0.019984536082474;0.020222680412371
50000;0.020000;8;0.020235789473684;0.020235789473684;0.019812631578947
100000;0.020000;8;0.020133333333333;0.020133333333333;0.020041111111111
200000;0.020000;8;0.020076250000000;0.020076250000000;0.020028750000000
300000;0.020000;8;0.020002857142857;0.020002857142857;0.020094285714286
500000;0.020000;8;0.020124000000000;0.020124000000000;0.020278000000000
500;0.030000;8;0.028706353176588;0.026524262131066;0.022626313156578
1000;0.030000;8;0.029345345345345;0.029075075075075;0.027297297297297
10000;0.030000;8;0.029884848484848;0.029878787878788;0.029873737373737
20000;0.030000;8;0.029865306122449;0.029864285714286;0.029623469387755
30000;0.030000;8;0.030280412371134;0.030277319587629;0.029829896907216
50000;0.030000;8;0.030080000000000;0.030080000000000;0.029780000000000
100000;0.030000;8;0.030063333333333;0.030063333333333;0.030054444444444
200000;0.030000;8;0.030000000000000;0.030000000000000;0.029902500000000
300000;0.030000;8;0.029798571428571;0.029798571428571;0.029945714285714
500000;0.030000;8;0.030180000000000;0.030180000000000;0.030404000000000
500;0.050000;8;0.051341670835418;0.047732866433217;0.041594797398699
1000;0.050000;8;0.051397397397397;0.051022022022022;0.043331331331331
10000;0.050000;8;0.049811111111111;0.049811111111111;0.050441414141414
20000;0.050000;8;0.050216326530612;0.050216326530612;0.049710204081633
30000;0.050000;8;0.049914432989691;0.049914432989691;0.049532989690722
50000;0.050000;8;0.050418947368421;0.050418947368421;0.050598947368421
100000;0.050000;8;0.050555555555556;0.050555555555556;0.050020000000000
200000;0.050000;8;0.049981250000000;0.049981250000000;0.049790000000000
300000;0.050000;8;0.050352857142857;0.050352857142857;0.050478571428571
500000;0.050000;8;0.049944000000000;0.049944000000000;0.050090000000000
500;0.005000;10;0.005000500250125;0.002534267133567;0.002049024512256
1000;0.005000;10;0.004953953953954;0.003666666666667;0.002923923923924
10000;0.005000;10;0.005128282828283;0.005101010101010;0.004860606060606
20000;0.005000;10;0.005056122448980;0.005044897959184;0.004868367346939
30000;0.005000;10;0.005106185567010;0.005103092783505;0.004881443298969
50000;0.005000;10;0.005087368421053;0.005084210526316;0.004818947368421
100000;0.005000;10;0.005010000000000;0.005007777777778;0.004897777777778
200000;0.005000;10;0.005098750000000;0.005098750000000;0.005003750000000
300000;0.005000;10;0.004930000000000;0.004930000000000;0.005091428571429
