11310;0.002000;8
11410;0.005000;8
11510;0.020000;8
11510;0.002000;8
11610;0.010000;8
11610;0.005000;8
11610;0.002000;8
11710;0.050000;8
11710;0.010000;8
11710;0.005000;8
11710;0.001000;8
11810;0.050000;8
11810;0.005000;8
11910;0.005000;8
12010;0.005000;8
12110;0.020000;8
12110;0.002000;8
12110;0.001000;8
12210;0.002000;8
12210;0.001000;8
12310;0.050000;8
12310;0.020000;8
12310;0.010000;8
12310;0.001000;8
12410;0.020000;8
12410;0.002000;8
12410;0.001000;8
12610;0.050000;8
12610;0.020000;8
12710;0.002000;8
12810;0.010000;8
12810;0.001000;8
12910;0.020000;8
12910;0.005000;8
12910;0.002000;8
13010;0.010000;8
13010;0.002000;8
13110;0.050000;8
13110;0.005000;8
13110;0.002000;8
13110;0.001000;8
13210;0.020000;8
13210;0.002000;8
13210;0.001000;8
13410;0.002000;8
13410;0.001000;8
13510;0.020000;8
13510;0.010000;8
13510;0.005000;8
13610;0.001000;8
13710;0.050000;8
13710;0.005000;8
13810;0.050000;8
13910;0.005000;8
13910;0.001000;8
14010;0.020000;8
14010;0.005000;8
14010;0.002000;8
14010;0.001000;8
14110;0.005000;8
14110;0.002000;8
14210;0.020000;8
14210;0.002000;8
14210;0.001000;8
14410;0.050000;8
14410;0.002000;8
14410;0.001000;8
14510;0.050000;8
14510;0.002000;8
14610;0.050000;8
14710;0.010000;8
14710;0.002000;8
14710;0.001000;8
14810;0.050000;8
14810;0.020000;8
14810;0.005000;8
14810;0.002000;8
14910;0.050000;8
14910;0.020000;8
14910;0.001000;8
15010;0.001000;8
15110;0.005000;8
15110;0.001000;8
15210;0.020000;8
15210;0.001000;8
15310;0.005000;8
15310;0.002000;8
15310;0.001000;8
15410;0.050000;8
15410;0.002000;8
15410;0.001000;8
15510;0.020000;8
15510;0.005000;8
15610;0.050000;8
15610;0.020000;8
15610;0.001000;8
15710;0.020000;8
15710;0.005000;8
15810;0.002000;8
15910;0.050000;8
15910;0.010000;8
16010;0.010000;8
16010;0.005000;8
16010;0.001000;8
16110;0.050000;8
16110;0.010000;8
16110;0.001000;8
16210;0.010000;8
16210;0.001000;8
16310;0.020000;8
16410;0.010000;8
16510;0.050000;8
16510;0.005000;8
16510;0.002000;8
16510;0.001000;8
16610;0.050000;8
16710;0.050000;8
16710;0.010000;8
16810;0.020000;8
16810;0.005000;8
16910;0.001000;8
17010;0.050000;8
17010;0.010000;8
17010;0.001000;8
17110;0.002000;8
17210;0.020000;8
17210;0.005000;8
17210;0.002000;8
17210;0.001000;8
17310;0.020000;8
17410;0.050000;8
17410;0.002000;8
17410;0.001000;8
17510;0.050000;8
17510;0.020000;8
17510;0.005000;8
17510;0.001000;8
17610;0.010000;8
17610;0.001000;8
17710;0.050000;8
17710;0.002000;8
17710;0.001000;8
17810;0.020000;8
17810;0.010000;8
17810;0.002000;8
17910;0.020000;8
17910;0.005000;8
17910;0.001000;8
18010;0.020000;8
18110;0.005000;8
18110;0.002000;8
18210;0.050000;8
18210;0.010000;8
18210;0.002000;8
18310;0.010000;8
18310;0.005000;8
18310;0.002000;8
18310;0.001000;8
18410;0.050000;8
18410;0.020000;8
18410;0.010000;8
18410;0.005000;8
18410;0.002000;8
18510;0.050000;8
18510;0.001000;8
18610;0.010000;8
18710;0.010000;8
18710;0.005000;8
18710;0.002000;8
18810;0.050000;8
18810;0.005000;8
18810;0.002000;8
18810;0.001000;8
18910;0.005000;8
18910;0.001000;8
19010;0.010000;8
19110;0.002000;8
19210;0.050000;8
19210;0.010000;8
19210;0.005000;8
19310;0.020000;8
19310;0.010000;8
19310;0.001000;8
19410;0.020000;8
19410;0.005000;8
19410;0.001000;8
19510;0.010000;8
19510;0.002000;8
19610;0.050000;8
19610;0.020000;8
19710;0.010000;8
19710;0.005000;8
19710;0.002000;8
19810;0.010000;8
19810;0.005000;8
19810;0.001000;8
19910;0.020000;8
19910;0.005000;8
19910;0.002000;8
20010;0.005000;8
20010;0.002000;8
20010;0.001000;8
20110;0.020000;8
20110;0.005000;8
20110;0.001000;8
20210;0.020000;8
20210;0.002000;8
20310;0.020000;8
20310;0.005000;8
20310;0.001000;8
20410;0.020000;8
20410;0.010000;8
20510;0.020000;8
20510;0.010000;8
20510;0.005000;8
20510;0.001000;8
20610;0.020000;8
20610;0.010000;8
20610;0.001000;8
20710;0.050000;8
20710;0.010000;8
20710;0.005000;8
20710;0.002000;8
20710;0.001000;8
20810;0.010000;8
20810;0.005000;8
20910;0.050000;8
20910;0.002000;8
20910;0.001000;8
21010;0.010000;8
21010;0.002000;8
21010;0.001000;8
21110;0.002000;8
21110;0.001000;8
21210;0.020000;8
21210;0.002000;8
21210;0.001000;8
21310;0.002000;8
21410;0.010000;8
21410;0.002000;8
21510;0.002000;8
21610;0.020000;8
21610;0.005000;8
21710;0.050000;8
21710;0.001000;8
21810;0.020000;8
21810;0.005000;8
21910;0.050000;8
21910;0.020000;8
22010;0.005000;8
22010;0.002000;8
22010;0.001000;8
22110;0.001000;8
22210;0.002000;8
22210;0.001000;8
22310;0.050000;8
22310;0.005000;8
22310;0.002000;8
22410;0.005000;8
22410;0.002000;8
22410;0.001000;8
22610;0.050000;8
22610;0.001000;8
22810;0.050000;8
22810;0.002000;8
22810;0.001000;8
22910;0.020000;8
22910;0.010000;8
22910;0.001000;8
23010;0.020000;8
23010;0.002000;8
23010;0.001000;8
23110;0.050000;8
23110;0.020000;8
23110;0.010000;8
23110;0.005000;8
23210;0.002000;8
23210;0.001000;8
23410;0.005000;8
23410;0.001000;8
23510;0.002000;8
23610;0.050000;8
23610;0.010000;8
23610;0.002000;8
23710;0.050000;8
23810;0.005000;8
23810;0.002000;8
23910;0.002000;8
23910;0.001000;8
24010;0.050000;8
24010;0.005000;8
24010;0.001000;8
24110;0.020000;8
24110;0.001000;8
24210;0.002000;8
24310;0.001000;8
24410;0.050000;8
24410;0.010000;8
24410;0.001000;8
24510;0.050000;8
24510;0.005000;8
24610;0.050000;8
24610;0.020000;8
24610;0.010000;8
24610;0.005000;8
24610;0.002000;8
24610;0.001000;8
24710;0.020000;8
24710;0.010000;8
24710;0.001000;8
24810;0.020000;8
24910;0.010000;8
24910;0.005000;8
24910;0.002000;8
25010;0.005000;8
25010;0.002000;8
25010;0.001000;8
25110;0.005000;8
25110;0.002000;8
25210;0.020000;8
25210;0.005000;8
25310;0.050000;8
25310;0.010000;8
25310;0.002000;8
25410;0.005000;8
25410;0.002000;8
25510;0.002000;8
25510;0.001000;8
25610;0.001000;8
25710;0.050000;8
25710;0.020000;8
25710;0.010000;8
25710;0.005000;8
25710;0.002000;8
25810;0.050000;8
25810;0.002000;8
25810;0.001000;8
25910;0.001000;8
26010;0.050000;8
26010;0.020000;8
26010;0.005000;8
26110;0.050000;8
26110;0.010000;8
26110;0.005000;8
26110;0.002000;8
26110;0.001000;8
26310;0.050000;8
26310;0.005000;8
26310;0.001000;8
26410;0.010000;8
26410;0.001000;8
26510;0.020000;8
26510;0.010000;8
26510;0.005000;8
26510;0.002000;8
26610;0.020000;8
26610;0.010000;8
26610;0.002000;8
26610;0.001000;8
26710;0.050000;8
26710;0.020000;8
26810;0.010000;8
26810;0.005000;8
26810;0.001000;8
26910;0.020000;8
26910;0.002000;8
27010;0.005000;8
27010;0.001000;8
27110;0.020000;8
27110;0.001000;8
27210;0.020000;8
27310;0.050000;8
27310;0.020000;8
27310;0.010000;8
27310;0.002000;8
27310;0.001000;8
27410;0.020000;8
27410;0.005000;8
27410;0.002000;8
27410;0.001000;8
27510;0.005000;8
27610;0.020000;8
27610;0.002000;8
27710;0.010000;8
27710;0.002000;8
27710;0.001000;8
27810;0.001000;8
27910;0.001000;8
28010;0.020000;8
28110;0.050000;8
28210;0.010000;8
28210;0.005000;8
28210;0.001000;8
28310;0.050000;8
28310;0.020000;8
28310;0.010000;8
28310;0.005000;8
28410;0.010000;8
28410;0.005000;8
28410;0.002000;8
28510;0.020000;8
28510;0.002000;8
28510;0.001000;8
28610;0.001000;8
28710;0.050000;8
28710;0.001000;8
28810;0.020000;8
28810;0.010000;8
28810;0.005000;8
28810;0.002000;8
28810;0.001000;8
28910;0.050000;8
28910;0.010000;8
28910;0.005000;8
28910;0.002000;8
28910;0.001000;8
29010;0.020000;8
29010;0.002000;8
29110;0.050000;8
29110;0.002000;8
29110;0.001000;8
29210;0.010000;8
29210;0.002000;8
29310;0.010000;8
29310;0.002000;8
29510;0.020000;8
29510;0.005000;8
29510;0.001000;8
29610;0.020000;8
29610;0.002000;8
29710;0.010000;8
29710;0.002000;8
29710;0.001000;8
29810;0.050000;8
29810;0.005000;8
29810;0.001000;8
29910;0.020000;8
29910;0.001000;8
30210;0.020000;8
30210;0.002000;8
30210;0.001000;8
30310;0.050000;8
30310;0.020000;8
30310;0.005000;8
30410;0.050000;8
30410;0.001000;8
30510;0.005000;8
30510;0.002000;8
30610;0.020000;8
30610;0.005000;8
30610;0.002000;8
30610;0.001000;8
30710;0.010000;8
30810;0.010000;8
30810;0.005000;8
30810;0.002000;8
30910;0.020000;8
30910;0.010000;8
31010;0.050000;8
31010;0.020000;8
31010;0.010000;8
31010;0.005000;8
31010;0.002000;8
31010;0.001000;8
31110;0.050000;8
31110;0.010000;8
31110;0.005000;8
31110;0.002000;8
31210;0.020000;8
31210;0.010000;8
31210;0.005000;8
31210;0.001000;8
31310;0.050000;8
31310;0.020000;8
31410;0.010000;8
31410;0.002000;8
31510;0.005000;8
31510;0.002000;8
31610;0.050000;8
31710;0.010000;8
31710;0.005000;8
31810;0.020000;8
31810;0.005000;8
31810;0.002000;8
31910;0.050000;8
31910;0.002000;8
31910;0.001000;8
32010;0.020000;8
32010;0.005000;8
32010;0.001000;8
32110;0.050000;8
32110;0.010000;8
32110;0.005000;8
32210;0.020000;8
32210;0.010000;8
32310;0.050000;8
32310;0.010000;8
32310;0.005000;8
32410;0.050000;8
32410;0.020000;8
32410;0.002000;8
32610;0.020000;8
32610;0.010000;8
32610;0.002000;8
32610;0.001000;8
32710;0.020000;8
32710;0.005000;8
32710;0.002000;8
32710;0.001000;8
32810;0.050000;8
32810;0.002000;8
32810;0.001000;8
32910;0.050000;8
32910;0.005000;8
32910;0.001000;8
33010;0.020000;8
33010;0.010000;8
33010;0.002000;8
33110;0.020000;8
33210;0.020000;8
33210;0.005000;8
33210;0.001000;8
33310;0.020000;8
33310;0.010000;8
33310;0.005000;8
33310;0.002000;8
33310;0.001000;8
33410;0.002000;8
33510;0.010000;8
33510;0.002000;8
33510;0.001000;8
33710;0.020000;8
33710;0.005000;8
33710;0.002000;8
33810;0.050000;8
33810;0.020000;8
33810;0.005000;8
33810;0.001000;8
33910;0.050000;8
33910;0.005000;8
33910;0.001000;8
34110;0.002000;8
34210;0.010000;8
34210;0.005000;8
34310;0.005000;8
34310;0.002000;8
34410;0.010000;8
34510;0.005000;8
34510;0.001000;8
34610;0.050000;8
34610;0.010000;8
34710;0.050000;8
34710;0.020000;8
34710;0.002000;8
34810;0.050000;8
34810;0.010000;8
34810;0.005000;8
34810;0.002000;8
34810;0.001000;8
34910;0.010000;8
35010;0.020000;8
35010;0.010000;8
35010;0.005000;8
35010;0.001000;8
35110;0.002000;8
35210;0.050000;8
35210;0.020000;8
35210;0.010000;8
35210;0.005000;8
35210;0.001000;8
35310;0.050000;8
35310;0.020000;8
35310;0.001000;8
35410;0.010000;8
35410;0.002000;8
35410;0.001000;8
35510;0.050000;8
35610;0.010000;8
35610;0.001000;8
35710;0.002000;8
35810;0.005000;8
35810;0.001000;8
35910;0.050000;8
35910;0.010000;8
35910;0.005000;8
35910;0.002000;8
36010;0.005000;8
36010;0.002000;8
36110;0.050000;8
36110;0.001000;8
36210;0.050000;8
36210;0.020000;8
36210;0.010000;8
36310;0.050000;8
36310;0.020000;8
36310;0.001000;8
36410;0.050000;8
36410;0.005000;8
36510;0.050000;8
36510;0.010000;8
36510;0.002000;8
36610;0.050000;8
36610;0.001000;8
36710;0.005000;8
36710;0.001000;8
36810;0.020000;8
36810;0.010000;8
36810;0.005000;8
36810;0.002000;8
36910;0.050000;8
36910;0.020000;8
36910;0.010000;8
36910;0.005000;8
36910;0.002000;8
37010;0.050000;8
37110;0.020000;8
37110;0.010000;8
37110;0.005000;8
37210;0.001000;8
37310;0.050000;8
37310;0.020000;8
37310;0.001000;8
37410;0.050000;8
37410;0.020000;8
37410;0.002000;8
37410;0.001000;8
37510;0.050000;8
37510;0.020000;8
37510;0.005000;8
37510;0.002000;8
37610;0.050000;8
37610;0.010000;8
37610;0.002000;8
37710;0.050000;8
37710;0.020000;8
37710;0.010000;8
37710;0.005000;8
37710;0.001000;8
37810;0.001000;8
37910;0.020000;8
37910;0.005000;8
37910;0.002000;8
37910;0.001000;8
38010;0.020000;8
38010;0.010000;8
38010;0.002000;8
38010;0.001000;8
38110;0.050000;8
38110;0.002000;8
38210;0.050000;8
38210;0.010000;8
38210;0.002000;8
38210;0.001000;8
38310;0.050000;8
38310;0.020000;8
38410;0.010000;8
38410;0.001000;8
38510;0.010000;8
38510;0.002000;8
38610;0.020000;8
38610;0.005000;8
38610;0.002000;8
38710;0.020000;8
38810;0.050000;8
38810;0.010000;8
38810;0.001000;8
38910;0.020000;8
38910;0.010000;8
38910;0.001000;8
39010;0.005000;8
39010;0.002000;8
39010;0.001000;8
39110;0.005000;8
39210;0.050000;8
39210;0.020000;8
39210;0.001000;8
39310;0.001000;8
39410;0.020000;8
39410;0.002000;8
39410;0.001000;8
39510;0.050000;8
39510;0.010000;8
39510;0.005000;8
39610;0.005000;8
39610;0.002000;8
39610;0.001000;8
39710;0.050000;8
39710;0.010000;8
39710;0.002000;8
39810;0.050000;8
39810;0.020000;8
39810;0.005000;8
39810;0.001000;8
39910;0.005000;8
39910;0.001000;8
40010;0.010000;8
40010;0.001000;8
40110;0.050000;8
40110;0.010000;8
40110;0.005000;8
40110;0.002000;8
40110;0.001000;8
40210;0.050000;8
40310;0.010000;8
40310;0.005000;8
40310;0.002000;8
40310;0.001000;8
40410;0.010000;8
40410;0.002000;8
40410;0.001000;8
40510;0.050000;8
40510;0.005000;8
40610;0.010000;8
40610;0.001000;8
40710;0.050000;8
40710;0.001000;8
40810;0.050000;8
40910;0.050000;8
40910;0.005000;8
40910;0.001000;8
41010;0.002000;8
41110;0.002000;8
41110;0.001000;8
41210;0.020000;8
41210;0.005000;8
41210;0.002000;8
41210;0.001000;8
41310;0.010000;8
41310;0.005000;8
41310;0.002000;8
41410;0.010000;8
41510;0.050000;8
41510;0.005000;8
41610;0.050000;8
41610;0.005000;8
41710;0.010000;8
41710;0.005000;8
41710;0.001000;8
41810;0.010000;8
41810;0.002000;8
41810;0.001000;8
41910;0.020000;8
42010;0.010000;8
42010;0.002000;8
42010;0.001000;8
42110;0.020000;8
42110;0.010000;8
42110;0.001000;8
42210;0.020000;8
42210;0.002000;8
42210;0.001000;8
42310;0.050000;8
42310;0.001000;8
42410;0.020000;8
42410;0.010000;8
42510;0.010000;8
42610;0.050000;8
42610;0.005000;8
42710;0.050000;8
42710;0.005000;8
42710;0.002000;8
42910;0.010000;8
43010;0.001000;8
43110;0.050000;8
43110;0.005000;8
43110;0.002000;8
43210;0.050000;8
43210;0.020000;8
43210;0.010000;8
43210;0.005000;8
43210;0.002000;8
43310;0.010000;8
43310;0.005000;8
43310;0.002000;8
43310;0.001000;8
43410;0.010000;8
43410;0.005000;8
43410;0.002000;8
43510;0.005000;8
43510;0.002000;8
43610;0.050000;8
43610;0.010000;8
43610;0.005000;8
43610;0.002000;8
43710;0.005000;8
43810;0.050000;8
43810;0.010000;8
43810;0.002000;8
43910;0.010000;8
43910;0.005000;8
43910;0.002000;8
44010;0.020000;8
44010;0.005000;8
44010;0.002000;8
44010;0.001000;8
44110;0.020000;8
44110;0.005000;8
44110;0.001000;8
44210;0.050000;8
44210;0.005000;8
44210;0.002000;8
44310;0.050000;8
44310;0.002000;8
44310;0.001000;8
44410;0.050000;8
44410;0.020000;8
44410;0.010000;8
44410;0.005000;8
44610;0.050000;8
44610;0.010000;8
44710;0.050000;8
44710;0.002000;8
44710;0.001000;8
44810;0.001000;8
44910;0.050000;8
44910;0.020000;8
44910;0.002000;8
44910;0.001000;8
45010;0.050000;8
45010;0.020000;8
45010;0.005000;8
45010;0.002000;8
45110;0.020000;8
45110;0.002000;8
45110;0.001000;8
45210;0.010000;8
45210;0.005000;8
45210;0.002000;8
45310;0.010000;8
45310;0.002000;8
45410;0.010000;8
45410;0.005000;8
45510;0.050000;8
45510;0.010000;8
45510;0.001000;8
45610;0.010000;8
45610;0.002000;8
45710;0.005000;8
45810;0.050000;8
45810;0.005000;8
45810;0.001000;8
45910;0.050000;8
46010;0.050000;8
46010;0.020000;8
46010;0.005000;8
46010;0.002000;8
46010;0.001000;8
46110;0.001000;8
46210;0.050000;8
46210;0.010000;8
46310;0.050000;8
46310;0.010000;8
46310;0.001000;8
46410;0.010000;8
46410;0.005000;8
46410;0.001000;8
46510;0.050000;8
46510;0.005000;8
46510;0.002000;8
46610;0.020000;8
46610;0.010000;8
46610;0.005000;8
46610;0.002000;8
46610;0.001000;8
46710;0.005000;8
46710;0.002000;8
46810;0.020000;8
46810;0.010000;8
46810;0.002000;8
46810;0.001000;8
46910;0.050000;8
46910;0.020000;8
46910;0.010000;8
46910;0.005000;8
46910;0.002000;8
46910;0.001000;8
47010;0.005000;8
47010;0.002000;8
47110;0.050000;8
47110;0.020000;8
47110;0.010000;8
47110;0.005000;8
47110;0.002000;8
47210;0.020000;8
47210;0.010000;8
47310;0.002000;8
47310;0.001000;8
47410;0.050000;8
47410;0.005000;8
47510;0.020000;8
47510;0.001000;8
47610;0.010000;8
47610;0.005000;8
47610;0.001000;8
47710;0.010000;8
47810;0.005000;8
47910;0.010000;8
47910;0.005000;8
48010;0.020000;8
48010;0.005000;8
48110;0.020000;8
48110;0.002000;8
48110;0.001000;8
48210;0.020000;8
48210;0.002000;8
48210;0.001000;8
48310;0.050000;8
48310;0.005000;8
48310;0.002000;8
48310;0.001000;8
48410;0.010000;8
48410;0.001000;8
48510;0.050000;8
48510;0.010000;8
48510;0.005000;8
48510;0.002000;8
48510;0.001000;8
48610;0.001000;8
48710;0.020000;8
48710;0.010000;8
48710;0.005000;8
48710;0.002000;8
48810;0.020000;8
48810;0.010000;8
48810;0.002000;8
48910;0.050000;8
48910;0.020000;8
49010;0.010000;8
49210;0.050000;8
49210;0.020000;8
49210;0.010000;8
49310;0.050000;8
49310;0.005000;8
49310;0.001000;8
49410;0.050000;8
49410;0.020000;8
49410;0.001000;8
49510;0.005000;8
49610;0.005000;8
49710;0.020000;8
49710;0.010000;8
49710;0.005000;8
49710;0.001000;8
49810;0.010000;8
49810;0.005000;8
49810;0.001000;8
49910;0.010000;8
49910;0.005000;8
49910;0.002000;8
49910;0.001000;8
50010;0.020000;8
50010;0.010000;8
50010;0.005000;8
50010;0.001000;8
50110;0.005000;8
50110;0.001000;8
50210;0.050000;8
50210;0.010000;8
50310;0.050000;8
50310;0.020000;8
50310;0.002000;8
50410;0.001000;8
50510;0.005000;8
50510;0.002000;8
50610;0.050000;8
50610;0.020000;8
50610;0.005000;8
50710;0.010000;8
50810;0.050000;8
50810;0.020000;8
50910;0.050000;8
50910;0.010000;8
51010;0.010000;8
51010;0.005000;8
51010;0.001000;8
51110;0.005000;8
51210;0.020000;8
51210;0.001000;8
51310;0.010000;8
51310;0.001000;8
51410;0.005000;8
51510;0.020000;8
51510;0.010000;8
51510;0.001000;8
51610;0.050000;8
51610;0.020000;8
51610;0.010000;8
51610;0.005000;8
51610;0.001000;8
51710;0.020000;8
51710;0.002000;8
51810;0.001000;8
51910;0.020000;8
51910;0.010000;8
51910;0.005000;8
51910;0.001000;8
52010;0.020000;8
52110;0.020000;8
52110;0.005000;8
52110;0.002000;8
52210;0.050000;8
52210;0.001000;8
52410;0.020000;8
52410;0.002000;8
52510;0.050000;8
52610;0.050000;8
52610;0.010000;8
52610;0.005000;8
52710;0.050000;8
52710;0.020000;8
52710;0.001000;8
52810;0.050000;8
52810;0.010000;8
52810;0.005000;8
52810;0.002000;8
52810;0.001000;8
52910;0.050000;8
52910;0.002000;8
52910;0.001000;8
53010;0.010000;8
53010;0.002000;8
53110;0.050000;8
53110;0.020000;8
53110;0.010000;8
53110;0.002000;8
53210;0.010000;8
53210;0.005000;8
53210;0.002000;8
53310;0.020000;8
53310;0.010000;8
53310;0.002000;8
53310;0.001000;8
53410;0.020000;8
53410;0.005000;8
53510;0.010000;8
53610;0.010000;8
53610;0.001000;8
53710;0.050000;8
53710;0.010000;8
53710;0.002000;8
53810;0.010000;8
53910;0.050000;8
53910;0.010000;8
53910;0.002000;8
54010;0.020000;8
54010;0.010000;8
54010;0.002000;8
54110;0.020000;8
54110;0.005000;8
54110;0.002000;8
54210;0.010000;8
54310;0.020000;8
54310;0.010000;8
54310;0.002000;8
54410;0.020000;8
54410;0.010000;8
54410;0.005000;8
54410;0.002000;8
54510;0.050000;8
54510;0.020000;8
54510;0.002000;8
54610;0.010000;8
54610;0.005000;8
54610;0.001000;8
54710;0.010000;8
54710;0.005000;8
54710;0.002000;8
54810;0.050000;8
54810;0.010000;8
54810;0.001000;8
54910;0.020000;8
54910;0.002000;8
55010;0.010000;8
55010;0.001000;8
55110;0.050000;8
55110;0.020000;8
55110;0.010000;8
55110;0.005000;8
55110;0.001000;8
55210;0.050000;8
55210;0.010000;8
55310;0.050000;8
55310;0.020000;8
55310;0.005000;8
55310;0.002000;8
55410;0.010000;8
55510;0.020000;8
55510;0.001000;8
55610;0.020000;8
55610;0.010000;8
55610;0.001000;8
55710;0.010000;8
55710;0.005000;8
55810;0.050000;8
55810;0.002000;8
55810;0.001000;8
55910;0.050000;8
55910;0.010000;8
55910;0.002000;8
55910;0.001000;8
56010;0.010000;8
56010;0.005000;8
56010;0.001000;8
56110;0.050000;8
56110;0.005000;8
56110;0.001000;8
56210;0.050000;8
56210;0.020000;8
56210;0.010000;8
56210;0.005000;8
56210;0.002000;8
56310;0.050000;8
56310;0.020000;8
56310;0.001000;8
56410;0.020000;8
56410;0.010000;8
56410;0.005000;8
56410;0.002000;8
56410;0.001000;8
56510;0.050000;8
56510;0.020000;8
56510;0.010000;8
56510;0.005000;8
56510;0.002000;8
56510;0.001000;8
56610;0.010000;8
56610;0.005000;8
56710;0.050000;8
56710;0.020000;8
56710;0.005000;8
56710;0.002000;8
56810;0.050000;8
56810;0.005000;8
56810;0.002000;8
56910;0.005000;8
56910;0.001000;8
57010;0.010000;8
57110;0.020000;8
57110;0.001000;8
57210;0.005000;8
57210;0.001000;8
57310;0.020000;8
57310;0.002000;8
57410;0.005000;8
57410;0.002000;8
57510;0.002000;8
57610;0.020000;8
57610;0.002000;8
57710;0.020000;8
57710;0.005000;8
57710;0.001000;8
57910;0.005000;8
58110;0.050000;8
58110;0.010000;8
58110;0.005000;8
58210;0.050000;8
58210;0.001000;8
58310;0.050000;8
58310;0.010000;8
58410;0.020000;8
58410;0.005000;8
58510;0.050000;8
58510;0.005000;8
58610;0.010000;8
58710;0.020000;8
58710;0.002000;8
58810;0.020000;8
58810;0.010000;8
58810;0.002000;8
58810;0.001000;8
58910;0.020000;8
58910;0.010000;8
58910;0.002000;8
58910;0.001000;8
59010;0.010000;8
59010;0.005000;8
59110;0.050000;8
59110;0.005000;8
59210;0.001000;8
59310;0.020000;8
59310;0.010000;8
59310;0.005000;8
59310;0.001000;8
59410;0.002000;8
59410;0.001000;8
59510;0.020000;8
59510;0.010000;8
59510;0.005000;8
59610;0.010000;8
59610;0.002000;8
59610;0.001000;8
59710;0.050000;8
59710;0.005000;8
59710;0.002000;8
59710;0.001000;8
59810;0.002000;8
59810;0.001000;8
59910;0.050000;8
59910;0.020000;8
59910;0.010000;8
59910;0.002000;8
59910;0.001000;8
60010;0.050000;8
60010;0.001000;8
60110;0.050000;8
60210;0.010000;8
60210;0.005000;8
60210;0.002000;8
60210;0.001000;8
60310;0.020000;8
60310;0.010000;8
60410;0.050000;8
60410;0.010000;8
60410;0.005000;8
60410;0.002000;8
60510;0.050000;8
60510;0.020000;8
60510;0.002000;8
60610;0.010000;8
60710;0.050000;8
60710;0.002000;8
60710;0.001000;8
60810;0.010000;8
60810;0.005000;8
60810;0.001000;8
60910;0.010000;8
61010;0.005000;8
61010;0.002000;8
61010;0.001000;8
61110;0.010000;8
61110;0.005000;8
61110;0.001000;8
61210;0.050000;8
61210;0.005000;8
61310;0.050000;8
61310;0.020000;8
61310;0.010000;8
61310;0.005000;8
61310;0.001000;8
61410;0.020000;8
61410;0.010000;8
61410;0.005000;8
61610;0.020000;8
